code_amc,area_km2,densidade_sintetica,densidade_real_1858,densidade_real_1860,densidade_real_1862,densidade_real_1863,densidade_real_1873,densidade_real_1875,densidade_real_1876,densidade_real_1880,densidade_real_1881,densidade_real_1882,densidade_real_1883,densidade_real_1884,densidade_real_1885,densidade_real_1886,densidade_real_1887,densidade_real_1888,densidade_real_1891,densidade_real_1892,densidade_real_1894,densidade_real_1895,densidade_real_1896,densidade_real_1900,densidade_real_1901,densidade_real_1902,densidade_real_1904,densidade_real_1905,densidade_real_1906,densidade_real_1907,densidade_real_1908,densidade_real_1910,densidade_real_1911,densidade_real_1912,densidade_real_1913,densidade_real_1914,densidade_real_1915,densidade_real_1916,densidade_real_1917,densidade_real_1918,densidade_real_1919,densidade_real_1920,densidade_real_1921,densidade_real_1922,densidade_real_1923,densidade_real_1924,densidade_real_1925,densidade_real_1926,densidade_real_1927,densidade_real_1929,densidade_real_1931,densidade_real_1932,densidade_real_1933,densidade_real_1934,densidade_real_1936,densidade_real_1937,densidade_real_1940,densidade_real_1941,densidade_real_1944,densidade_real_1947,densidade_real_1948,densidade_real_1949,densidade_real_1950,densidade_real_1951,densidade_real_1953,densidade_real_1955,densidade_real_1956,densidade_real_1957,densidade_real_1958,densidade_real_1961,densidade_real_1962,densidade_real_1966,densidade_real_1969,densidade_real_1972,densidade_real_1985,densidade_real_1996,densidade_real_2003
7130,306.15370092451093,18.232979275592136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.59594975292131,49.59594975292131,49.59594975292131,49.59594975292131,49.59594975292131,49.59594975292131,49.59594975292131,49.59594975292131,49.59594975292131,49.59594975292131
7131,335.7657819869914,270.8064771809859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7132,92.45748482185914,378.28018004403555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,196.06951475337337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,160.76002009762263,81.50584396528356,0,0,0,0,0,0,0,0,0,0,0,0,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394,80.53200225703394
7135,719.6978224760747,112.7264739849528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,383.47033003330813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882,49.13369837906882
7137,258.77539283374546,47.46077837038294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318,60.91439763665318
7138,231.93073488121414,220.86734982106995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7139,69.45279631624186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7140,1472.7068029739798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.654963327657386,8.654963327657386,8.654963327657386,8.654963327657386,8.654963327657386,8.654963327657386,8.654963327657386
7141,798.8397904010762,192.31070354615238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7142,114.08631140197127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,2977.8530424676637,15.38403033196365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.318605760971423,9.318605760971423,9.318605760971423,22.44717838613932,22.44717838613932,22.44717838613932,22.44717838613932,22.44717838613932,22.44717838613932,22.44717838613932
7144,1535.8504117754462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7145,2421.4469002796864,45.136119037115066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.64877933060885,21.64877933060885,21.64877933060885,21.64877933060885,21.64877933060885,21.64877933060885,21.64877933060885,21.64877933060885,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825,34.89905876752825
7146,375.8990021234417,225.2805744324764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,404.7970692053951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,138.3976341777295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149,387.62850698822695,106.16308286568369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,228.24422617359554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854,56.81542990236854
7151,1263.3189083837035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7152,476.0732774943119,159.57202442585674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,151.56007771524992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,320.074991645486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7155,292.43179659779906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.494664859692197,26.494664859692197,26.494664859692197,26.494664859692197,26.494664859692197,26.494664859692197,26.494664859692197,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058,65.27604387848058
7156,25.786614141369103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7157,119.1739756386279,230.72125977949926,0,0,0,0,0,0,0,0,0,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393,14.870872206008393
7158,229.51943960648975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7159,950.7791385753554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7160,178.47917336775518,11.249219723880989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7161,320.9037662294096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7162,475.4725732899762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7163,196.51600567378188,171.71642338327138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7164,228.25592526702408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,373.73716219542524,359.7958124264179,0,0,0,0,0,0,0,0,0,0,0,0,0,28.302131447105808,28.302131447105808,28.302131447105808,28.302131447105808,28.302131447105808,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886,45.441269867329886
8001,712.4184643982896,0,0,0,0,0,0,0,0,0,0,0,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204,4.156356012807204
8002,190.00208737341464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8003,628.3847213461995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.036816715101953,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145,45.646969881666145
8004,529.8736703605247,44.22773750742299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471,48.99985420943471
8005,232.5303795076499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8006,76.64814899801206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8007,321.3912045945494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8008,48.94848852985481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8009,333.9268174457599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8010,186.7350978361489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8011,166.72927617273962,48.43202429243993,0,0,0,0,0,0,0,0,0,0,0,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948,52.77526153422948
8012,273.05647390398326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8013,124.60196114946508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359,66.9717013267359
8014,159.2056381367057,67.41528549794552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015,295.29692496604736,20.93357209404635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8016,167.3211067025891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841,75.26630701754841
8017,574.7198957347535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
